sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:obsolete_conceptId
F16.06,Intoxication caused by hallucinogens with seizures,-1,,2000501818,Hallusinogeenien käytön aiheuttama akuutti päihtymystila kouristuksia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.0,ICD10,0.64,APPROVED,EQUIVALENT,PKo,1668166902535,377091,Seizure,Condition,MAPS_TO,,PKo,1668166892748,,
F16.06,Intoxication caused by hallucinogens with seizures,-1,,2000501818,Hallusinogeenien käytön aiheuttama akuutti päihtymystila kouristuksia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.0,ICD10,0.64,APPROVED,EQUIVALENT,PKo,1668166902535,4173746,Hallucinogen intoxication,Condition,MAPS_TO,,PKo,1668166879698,,
F16.09,Intoxication caused by hallucinogens UNS,-1,,2000501819,Hallusinogeenien käytön aiheuttama akuutti päihtymystila ei tietoa liitännäisoireista,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.0,ICD10,0,APPROVED,EQUIVALENT,PKo,1668775096949,4173746,Hallucinogen intoxication,Condition,MAPS_TO,,TAYS,1623974400000,,
F16.20,Dependence relationship caused by hallucinogens currently independent,-1,,2000501820,Hallusinogeenien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.2,ICD10,0.58,APPROVED,EQUIVALENT,PKo,1668166961104,434921,Hallucinogen dependence in remission,Condition,MAPS_TO,,PKo,1668166955445,,
F16.21,Addiction relationship caused by hallucinogens is currently independent but resides in a controlling environment,-1,,2000501821,"Hallusinogeenien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä ei käytä, mutta oleskelee rajoittavassa ympäristössä",ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.2,ICD10,0.41,APPROVED,WIDER,PKo,1668166983646,434921,Hallucinogen dependence in remission,Condition,MAPS_TO,,PKo,1668166976266,,
F16.22,Addiction relationship caused by hallucinogens is currently independent but uses substitute intermittent medication,-1,,2000501822,Hallusinogeenien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä kliinisesti valvotulla ylläpito- tai korvauslääkityksellä (kontrolloitu riippuvuus),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.2,ICD10,0.46,APPROVED,EQUIVALENT,PKo,1668167032701,434921,Hallucinogen dependence in remission,Condition,MAPS_TO,,PKo,1668167010991,,
F16.22,Addiction relationship caused by hallucinogens is currently independent but uses substitute intermittent medication,-1,,2000501822,Hallusinogeenien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä kliinisesti valvotulla ylläpito- tai korvauslääkityksellä (kontrolloitu riippuvuus),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.2,ICD10,0.46,APPROVED,EQUIVALENT,Auto-remapping using OHDSI release 2024-08-29,1727395200000,1340204,History of event,Observation,MAPS_TO,,PKo,1727395200000,,4080984
F16.23,Addiction caused by hallucinogens is currently independent but uses aversive medication,-1,,2000501823,"Hallusinogeenien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut, mutta saa aversio- tai estolääkityshoitoa",ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.2,ICD10,0.53,APPROVED,WIDER,PKo,1668167066210,434921,Hallucinogen dependence in remission,Condition,MAPS_TO,,PKo,1668167061433,,
F16.24,Addiction relationship caused by hallucinogens active addiction,-1,,2000501824,Hallusinogeenien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä käyttää ainetta (aktiivinen riippuvuus),ICD10fi 1 Code,Condition,1997-06-09,2099-12-31,F16.2,ICD10,0,APPROVED,EQUAL,Auto-remapping using OHDSI release 2024-08-29,1727395200000,433180,Hallucinogen dependence,Condition,MAPS_TO,,PKo,1727395200000,,37110442
F16.25,Dependence caused by hallucinogens continuous use,-1,,2000501825,Hallusinogeenien käytön aiheuttama riippuvuusoireyhtymä jatkuva käyttö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.2,ICD10,0,APPROVED,EQUAL,PKo,1668775232921,441271,"Hallucinogen dependence, continuous",Condition,MAPS_TO,,PKo,1668775223947,,
F16.26,Dependence relationship caused by hallucinogens periodic dependence,-1,,2000501826,Hallusinogeenien käytön aiheuttama riippuvuusoireyhtymä jaksottainen käyttö,ICD10fi 1 Code,Condition,1997-06-09,2099-12-31,F16.2,ICD10,0.57,APPROVED,EQUIVALENT,PKo,1668068915858,432304,"Hallucinogen dependence, episodic",Condition,MAPS_TO,,PKo,1668068911395,,
F16.29,Addiction caused by hallucinogens UNS,-1,,2000501827,Hallusinogeenien käytön aiheuttama riippuvuusoireyhtymä ei tietoa käytön luonteesta,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.2,ICD10,0,APPROVED,EQUIVALENT,PKo,1668775242048,433180,Hallucinogen dependence,Condition,MAPS_TO,,TAYS,1623974400000,,
F16.50,Psychotic disorder caused by hallucinogens schizophrenic,-1,,2000501828,Hallusinogeenien käytön aiheuttama psykoottinen häiriö skitsofrenia-tyyppinen,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0,APPROVED,EQUIVALENT,PKo,1668777553618,46284261,Hallucinogen-induced psychosis,Condition,MAPS_TO,,PKo,1668777546646,,
F16.51,Psychotic disorder caused by hallucinogens mainly paranoidism,-1,,2000501829,Hallusinogeenien käytön aiheuttama psykoottinen häiriö pääasiassa harhaluuloisuutena ilmenevä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0.79,APPROVED,EQUIVALENT,PKo,1668777502826,4176286,Hallucinogen delusional disorder,Condition,MAPS_TO,,PKo,1668070304104,,
F16.51,Psychotic disorder caused by hallucinogens mainly paranoidism,-1,,2000501829,Hallusinogeenien käytön aiheuttama psykoottinen häiriö pääasiassa harhaluuloisuutena ilmenevä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0.79,APPROVED,EQUIVALENT,PKo,1668777502826,37110443,Psychotic disorder caused by hallucinogen,Condition,MAPS_TO,,PKo,1668777492337,,
F16.52,Psychotic disorder caused by hallucinogens mainly hallucinations,-1,,2000501830,Hallusinogeenien käytön aiheuttama psykoottinen häiriö pääasiassa aistiharhaisuutena ilmenevä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0,APPROVED,EQUAL,PKo,1668159944669,4137955,Hallucinogen hallucinosis,Condition,MAPS_TO,,TYKS,1624924800000,,
F16.53,Psychotic disorder caused by polymorphic hallucinogens,-1,,2000501831,Hallusinogeenien käytön aiheuttama psykoottinen häiriö monimuotoinen,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0,APPROVED,WIDER,PKo,1668777578329,37110443,Psychotic disorder caused by hallucinogen,Condition,MAPS_TO,,TYKS,1624320000000,,
F16.54,Psychotic disorder caused by hallucinogens mainly depressive,-1,,2000501832,Hallusinogeenien käytön aiheuttama psykoottinen häiriö pääasiassa masennuksen oirein ilmenevä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0.79,APPROVED,EQUIVALENT,PKo,1668777600828,440383,Depressive disorder,Condition,MAPS_TO,,PKo,1668777593814,,
F16.54,Psychotic disorder caused by hallucinogens mainly depressive,-1,,2000501832,Hallusinogeenien käytön aiheuttama psykoottinen häiriö pääasiassa masennuksen oirein ilmenevä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0.79,APPROVED,EQUIVALENT,PKo,1668777600828,37110443,Psychotic disorder caused by hallucinogen,Condition,MAPS_TO,,<auto>,1652209689000,,
F16.55,Psychotic disorder caused by hallucinogens mainly manic,-1,,2000501833,Hallusinogeenien käytön aiheuttama psykoottinen häiriö pääasiassa maanisin oirein ilmenevä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0.84,APPROVED,EQUIVALENT,PKo,1668777620169,4333677,Mania,Condition,MAPS_TO,,PKo,1668777616809,,
F16.55,Psychotic disorder caused by hallucinogens mainly manic,-1,,2000501833,Hallusinogeenien käytön aiheuttama psykoottinen häiriö pääasiassa maanisin oirein ilmenevä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0.84,APPROVED,EQUIVALENT,PKo,1668777620169,37110443,Psychotic disorder caused by hallucinogen,Condition,MAPS_TO,,<auto>,1652209374624,,
F16.56,Psychotic disorder caused by hallucinogens of mixed type,-1,,2000501834,Hallusinogeenien käytön aiheuttama psykoottinen häiriö sekamuotoinen,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0.82,APPROVED,WIDER,PKo,1668777633875,37110443,Psychotic disorder caused by hallucinogen,Condition,MAPS_TO,,<auto>,1652209381311,,
F16.59,Psychotic disorder caused by UNS 'hallucinogens,-1,,2000501835,Hallusinogeenien käytön aiheuttama psykoottinen häiriö määrittämätön reaktiotyyppi,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.5,ICD10,0,APPROVED,WIDER,PKo,1668775353446,37110443,Psychotic disorder caused by hallucinogen,Condition,MAPS_TO,,TAYS,1623974400000,,
F16.70,Residual or late-onset psychosis caused by hallucinogenic flashbacks,-1,,2000501836,Hallusinogeenien käytön aiheuttama jäännöstila takaumia (flashbacks),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0,APPROVED,EQUIVALENT,PKo,1668777316648,437245,Hallucinogen abuse,Condition,MAPS_TO,,PKo,1668777307096,,
F16.70,Residual or late-onset psychosis caused by hallucinogenic flashbacks,-1,,2000501836,Hallusinogeenien käytön aiheuttama jäännöstila takaumia (flashbacks),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0,APPROVED,EQUIVALENT,PKo,1668777316648,4148937,Flashbacks,Condition,MAPS_TO,,TAYS,1623974400000,,
F16.70,Residual or late-onset psychosis caused by hallucinogenic flashbacks,-1,,2000501836,Hallusinogeenien käytön aiheuttama jäännöstila takaumia (flashbacks),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0,APPROVED,EQUIVALENT,PKo,1668777316648,35609901,Late onset substance-induced psychosis,Condition,MAPS_TO,,PKo,1668777251748,,
F16.71,Residual or late-onset psychosis caused by hallucinogens personality disorder or behavioral disorder,-1,,2000501837,Hallusinogeenien käytön aiheuttama jäännöstila persoonallisuuden tai käytöksen häiriö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0.54,APPROVED,EQUIVALENT,PKo,1668777713853,437245,Hallucinogen abuse,Condition,MAPS_TO,,PKo,1668777665884,,
F16.71,Residual or late-onset psychosis caused by hallucinogens personality disorder or behavioral disorder,-1,,2000501837,Hallusinogeenien käytön aiheuttama jäännöstila persoonallisuuden tai käytöksen häiriö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0.54,APPROVED,EQUIVALENT,PKo,1668777713853,441838,Personality disorder,Condition,MAPS_TO,,PKo,1668777708885,,
F16.71,Residual or late-onset psychosis caused by hallucinogens personality disorder or behavioral disorder,-1,,2000501837,Hallusinogeenien käytön aiheuttama jäännöstila persoonallisuuden tai käytöksen häiriö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0.54,APPROVED,EQUIVALENT,PKo,1668777713853,35609901,Late onset substance-induced psychosis,Condition,MAPS_TO,,PKo,1668777693831,,
F16.72,Residual or late-onset psychosis caused by hallucinogenic bipolar disorder,-1,,2000501838,Hallusinogeenien käytön aiheuttama jäännöstila jälkioireinen mielialahäiriö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0.6,APPROVED,EQUIVALENT,PKo,1668777808381,437245,Hallucinogen abuse,Condition,MAPS_TO,,PKo,1668777786521,,
F16.72,Residual or late-onset psychosis caused by hallucinogenic bipolar disorder,-1,,2000501838,Hallusinogeenien käytön aiheuttama jäännöstila jälkioireinen mielialahäiriö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0.6,APPROVED,EQUIVALENT,PKo,1668777808381,444100,Mood disorder,Condition,MAPS_TO,,PKo,1668777769904,,
F16.72,Residual or late-onset psychosis caused by hallucinogenic bipolar disorder,-1,,2000501838,Hallusinogeenien käytön aiheuttama jäännöstila jälkioireinen mielialahäiriö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0.6,APPROVED,EQUIVALENT,PKo,1668777808381,35609901,Late onset substance-induced psychosis,Condition,MAPS_TO,,PKo,1668777802916,,
F16.73,Residual or late-onset psychosis caused by hallucinogenic dementia,-1,,2000501839,Hallusinogeenien käytön aiheuttama jäännöstila dementia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0.59,APPROVED,INEXACT,PKo,1668167986849,35609904,Late onset LSD (lysergic acid diethylamide)-induced psychosis,Condition,MAPS_TO,,PKo,1668167980957,,
F16.74,Residual or late-onset psychosis caused by hallucinogens otherwise permanently impaired intelligence,-1,,2000501840,Hallusinogeenien käytön aiheuttama jäännöstila muu pysyvä älyllisten toimintojen heikkeneminen,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0.43,APPROVED,INEXACT,PKo,1668168021860,35609904,Late onset LSD (lysergic acid diethylamide)-induced psychosis,Condition,MAPS_TO,,PKo,1668168018636,,
F16.75,Residual or late-onset psychosis caused by hallucinogenic psychotic disorder,-1,,2000501841,Hallusinogeenien käytön aiheuttama jäännöstila myöhään alkava psykoottinen häiriö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0.71,APPROVED,INEXACT,PKo,1668168034326,35609904,Late onset LSD (lysergic acid diethylamide)-induced psychosis,Condition,MAPS_TO,,PKo,1668168030775,,
F16.79,Residual or late-onset psychosis caused by hallucinogens UNS,-1,,2000501842,Hallusinogeenien käytön aiheuttama jäännöstila määrittämätön psykoottinen häiriö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0,APPROVED,EQUIVALENT,PKo,1668777846753,437245,Hallucinogen abuse,Condition,MAPS_TO,,PKo,1668777842991,,
F16.79,Residual or late-onset psychosis caused by hallucinogens UNS,-1,,2000501842,Hallusinogeenien käytön aiheuttama jäännöstila määrittämätön psykoottinen häiriö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F16.7,ICD10,0,APPROVED,EQUIVALENT,PKo,1668777846753,35609901,Late onset substance-induced psychosis,Condition,MAPS_TO,,PKo,1668777823892,,
F17.20,Addiction relationship caused by tobacco addiction relationship currently independent,-1,,2000501843,Tupakan käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F17.2,ICD10,0,APPROVED,EQUAL,PKo,1669273420116,4103418,Tobacco dependence in remission,Condition,MAPS_TO,,PKo,1669273413114,,
F17.22,Addiction-related addiction currently uses controlled substitution treatment,-1,,2000501844,Tällä hetkellä kliinisesti valvotulla ylläpito- tai korvauslääkityksellä (kontrolloitu riippuvuus),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F17.2,ICD10,0,APPROVED,EQUIVALENT,Auto-remapping using OHDSI release 2024-08-29,1727395200000,1340204,History of event,Observation,MAPS_TO,,TAYS,1727395200000,,4080984
F17.22,Addiction-related addiction currently uses controlled substitution treatment,-1,,2000501844,Tällä hetkellä kliinisesti valvotulla ylläpito- tai korvauslääkityksellä (kontrolloitu riippuvuus),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F17.2,ICD10,0,APPROVED,EQUIVALENT,PKo,1669273508583,4103418,Tobacco dependence in remission,Condition,MAPS_TO,,PKo,1669273495486,,
F17.29,Addiction caused by tobacco UNS,-1,,2000501845,Tupakan käytön aiheuttama tarkemmin määrittämätön riippuvuusoireyhtymä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F17.2,ICD10,0,APPROVED,WIDER,PKo,1669273466778,437264,Tobacco dependence syndrome,Condition,MAPS_TO,,PKo,1669273460509,,
F18.00,Intoxication caused by volatile solvents uncomplicated,-1,,2000501846,Liuotinaineiden käytön aiheuttama akuutti päihtymystila komplisoitumaton,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.54,APPROVED,EQUIVALENT,PKo,1668778444046,4137841,Uncomplicated,Observation,MAPS_TO,,PKo,1668778440296,,
F18.00,Intoxication caused by volatile solvents uncomplicated,-1,,2000501846,Liuotinaineiden käytön aiheuttama akuutti päihtymystila komplisoitumaton,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.54,APPROVED,EQUIVALENT,PKo,1668778444046,4264649,Inhalant intoxication,Condition,MAPS_TO,,PKo,1668170408384,,
F18.01,Intoxication caused by volatile solvents with permanent or other somatic damage,-1,,2000501847,Liuotinaineiden käytön aiheuttama akuutti päihtymystila vammautuminen tai muu ruumiillinen vaurio,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.52,APPROVED,EQUIVALENT,Auto-remapping using OHDSI release 2024-08-29,1727395200000,4274025,Disease,Condition,MAPS_TO,,PKo,1727395200000,,433128
F18.01,Intoxication caused by volatile solvents with permanent or other somatic damage,-1,,2000501847,Liuotinaineiden käytön aiheuttama akuutti päihtymystila vammautuminen tai muu ruumiillinen vaurio,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.52,APPROVED,EQUIVALENT,PKo,1668778367720,4264649,Inhalant intoxication,Condition,MAPS_TO,,PKo,1668170421672,,
F18.02,Intoxication caused by volatile solvents with other clinical complications,-1,,2000501848,Liuotinaineiden käytön aiheuttama akuutti päihtymystila muita kliinisiä komplikaatioita,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.52,APPROVED,EQUIVALENT,PKo,1668778413663,4137797,Complication,Observation,MAPS_TO,,PKo,1668778395854,,
F18.02,Intoxication caused by volatile solvents with other clinical complications,-1,,2000501848,Liuotinaineiden käytön aiheuttama akuutti päihtymystila muita kliinisiä komplikaatioita,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.52,APPROVED,EQUIVALENT,PKo,1668778413663,4264649,Inhalant intoxication,Condition,MAPS_TO,,PKo,1668170444755,,
F18.03,Intoxication caused by volatile solvents with delirium,-1,,2000501849,Liuotinaineiden käytön aiheuttama akuutti päihtymystila sekavuustila (delirium),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.53,APPROVED,EQUIVALENT,PKo,1668778492499,373995,Delirium,Condition,MAPS_TO,,PKo,1668006035123,,
F18.03,Intoxication caused by volatile solvents with delirium,-1,,2000501849,Liuotinaineiden käytön aiheuttama akuutti päihtymystila sekavuustila (delirium),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.53,APPROVED,EQUIVALENT,PKo,1668778492499,4264649,Inhalant intoxication,Condition,MAPS_TO,,PKo,1668778486854,,
F18.04,Intoxication caused by volatile solvents with hallucinations,-1,,2000501850,Liuotinaineiden käytön aiheuttama akuutti päihtymystila aistihavaintojen vääristymiä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.52,APPROVED,EQUIVALENT,PKo,1668170476190,433031,Hallucinations,Condition,MAPS_TO,,PKo,1668006048856,,
F18.04,Intoxication caused by volatile solvents with hallucinations,-1,,2000501850,Liuotinaineiden käytön aiheuttama akuutti päihtymystila aistihavaintojen vääristymiä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.52,APPROVED,EQUIVALENT,PKo,1668170476190,4264649,Inhalant intoxication,Condition,MAPS_TO,,PKo,1668170460351,,
F18.05,Intoxication caused by volatile solvents with coma,-1,,2000501851,Liuotinaineiden käytön aiheuttama akuutti päihtymystila kooma,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.57,APPROVED,EQUIVALENT,PKo,1668170487794,380834,Coma,Condition,MAPS_TO,,PKo,1668006065165,,
F18.05,Intoxication caused by volatile solvents with coma,-1,,2000501851,Liuotinaineiden käytön aiheuttama akuutti päihtymystila kooma,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.57,APPROVED,EQUIVALENT,PKo,1668170487794,4264649,Inhalant intoxication,Condition,MAPS_TO,,PKo,1668170381004,,
F18.06,Intoxication caused by volatile solvents with seizures,-1,,2000501852,Liuotinaineiden käytön aiheuttama akuutti päihtymystila kouristuksia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.55,APPROVED,EQUIVALENT,PKo,1668170372104,377091,Seizure,Condition,MAPS_TO,,PKo,1668006084931,,
F18.06,Intoxication caused by volatile solvents with seizures,-1,,2000501852,Liuotinaineiden käytön aiheuttama akuutti päihtymystila kouristuksia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.55,APPROVED,EQUIVALENT,PKo,1668170372104,4264649,Inhalant intoxication,Condition,MAPS_TO,,PKo,1668170353874,,
F18.09,Intoxication caused by volatile solvents UNS,-1,,2000501853,Liuotinaineiden käytön aiheuttama akuutti päihtymystila ei tietoa liitännäisoireista,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.0,ICD10,0.59,APPROVED,EQUIVALENT,PKo,1668170504249,4264649,Inhalant intoxication,Condition,MAPS_TO,,PKo,1668170501844,,
F18.20,Dependence relationship caused by volatile solvents currently independent,-1,,2000501854,Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.48,APPROVED,WIDER,PKo,1668170889010,4176120,Inhalant dependence,Condition,MAPS_TO,,PKo,1668170818501,,
F18.20,Dependence relationship caused by volatile solvents currently independent,-1,,2000501854,Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.48,APPROVED,WIDER,Auto-remapping using OHDSI release 2024-08-29,1727395200000,37165528,Substance dependence in remission,Condition,MAPS_TO,,PKo,1727395200000,,43530680
F18.21,Dependence relationship caused by volatile solvents currently independent but residing in a controlling environment,-1,,2000501855,"Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä ei käytä, mutta oleskelee rajoittavassa ympäristössä",ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.41,APPROVED,WIDER,PKo,1668171079439,4176120,Inhalant dependence,Condition,MAPS_TO,,PKo,1668170914720,,
F18.21,Dependence relationship caused by volatile solvents currently independent but residing in a controlling environment,-1,,2000501855,"Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä ei käytä, mutta oleskelee rajoittavassa ympäristössä",ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.41,APPROVED,WIDER,Auto-remapping using OHDSI release 2024-08-29,1727395200000,37165528,Substance dependence in remission,Condition,MAPS_TO,,PKo,1727395200000,,43530680
F18.22,Dependence relationship caused by volatile solvents currently independent but using substitute residence medication,-1,,2000501856,Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä kliinisesti valvotulla ylläpito- tai korvauslääkityksellä (kontrolloitu riippuvuus),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.45,APPROVED,WIDER,PKo,1668171082230,4176120,Inhalant dependence,Condition,MAPS_TO,,PKo,1668170924935,,
F18.22,Dependence relationship caused by volatile solvents currently independent but using substitute residence medication,-1,,2000501856,Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä kliinisesti valvotulla ylläpito- tai korvauslääkityksellä (kontrolloitu riippuvuus),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.45,APPROVED,WIDER,Auto-remapping using OHDSI release 2024-08-29,1727395200000,37165528,Substance dependence in remission,Condition,MAPS_TO,,PKo,1727395200000,,43530680
F18.23,Dependency caused by volatile solvents currently independent but using aversion-inducing medication,-1,,2000501857,"Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut, mutta saa aversio- tai estolääkityshoitoa",ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.44,APPROVED,WIDER,PKo,1668171084353,4176120,Inhalant dependence,Condition,MAPS_TO,,PKo,1668170931256,,
F18.23,Dependency caused by volatile solvents currently independent but using aversion-inducing medication,-1,,2000501857,"Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut, mutta saa aversio- tai estolääkityshoitoa",ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.44,APPROVED,WIDER,Auto-remapping using OHDSI release 2024-08-29,1727395200000,37165528,Substance dependence in remission,Condition,MAPS_TO,,PKo,1727395200000,,43530680
F18.24,Dependence relationship caused by volatile solvents active dependence,-1,,2000501858,Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä käyttää ainetta (aktiivinen riippuvuus),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.49,APPROVED,EQUIVALENT,Auto-remapping using OHDSI release 2024-08-29,1727395200000,4176120,Inhalant dependence,Condition,MAPS_TO,,PKo,1727395200000,,37110446
F18.25,Dependency caused by volatile solvents continuously used,-1,,2000501859,Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä jatkuva käyttö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.46,APPROVED,EQUIVALENT,PKo,1668168175201,44784630,"Inhalant dependence, continuous",Condition,MAPS_TO,,PKo,1668168172425,,
F18.26,Dependence relationship caused by volatile solvents periodic dependence,-1,,2000501860,Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä jaksottainen käyttö,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.53,APPROVED,EQUIVALENT,PKo,1668168207432,44782680,"Inhalant dependence, episodic",Condition,MAPS_TO,,PKo,1668168204094,,
F18.29,Dependence caused by volatile solvents UNS,-1,,2000501861,Liuotinaineiden käytön aiheuttama riippuvuusoireyhtymä ei tietoa käytön luonteesta,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.2,ICD10,0.57,APPROVED,WIDER,PKo,1668168217556,4176120,Inhalant dependence,Condition,MAPS_TO,,PKo,1668168213786,,
F18.30,Withdrawal symptoms caused by volatile solvents uncomplicated,-1,,2000501862,Liuotinaineiden käytön aiheuttamat vieroitusoireet komplisoitumaton,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.3,ICD10,0.63,APPROVED,WIDER,PKo,1668168937988,37110447,Volatile inhalant withdrawal,Condition,MAPS_TO,,PKo,1668168934415,,
F18.31,Withdrawal symptoms caused by volatile solvents with cramps,-1,,2000501863,Liuotinaineiden käytön aiheuttamat vieroitusoireet kouristuksia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,F18.3,ICD10,0.64,APPROVED,WIDER,PKo,1668168950440,37110447,Volatile inhalant withdrawal,Condition,MAPS_TO,,PKo,1668168946883,,
