concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
45556770	Adverse effects in the therapeutic use of topical agent, unspecified	Observation	ICD10	ICD10 code		Y56.9	19900501	20991231	
45756618	Adverse effects in the therapeutic use of other and unspecified drugs and medicaments	Observation	ICD10	ICD10 Hierarchy		Y57	19900501	20991231	
45605048	Adverse effects in the therapeutic use of appetite depressants [anorectics]	Observation	ICD10	ICD10 code		Y57.0	19900501	20991231	
45566362	Adverse effects in the therapeutic use of lipotropic drugs	Observation	ICD10	ICD10 code		Y57.1	19900501	20991231	
45571270	Adverse effects in the therapeutic use of antidotes and chelating agents, not elsewhere classified	Observation	ICD10	ICD10 code		Y57.2	19900501	20991231	
45561574	Adverse effects in the therapeutic use of alcohol deterrents	Observation	ICD10	ICD10 code		Y57.3	19900501	20991231	
45547243	Adverse effects in the therapeutic use of pharmaceutical excipients	Observation	ICD10	ICD10 code		Y57.4	19900501	20991231	
45566363	Adverse effects in the therapeutic use of x-ray contrast media	Observation	ICD10	ICD10 code		Y57.5	19900501	20991231	
45561575	Adverse effects in the therapeutic use of other diagnostic agents	Observation	ICD10	ICD10 code		Y57.6	19900501	20991231	
45605049	Adverse effects in the therapeutic use of vitamins, not elsewhere classified	Observation	ICD10	ICD10 code		Y57.7	19900501	20991231	
45580972	Adverse effects in the therapeutic use of other drugs and medicaments	Observation	ICD10	ICD10 code		Y57.8	19900501	20991231	
45537581	Adverse effects in the therapeutic use of drug or medicament, unspecified	Observation	ICD10	ICD10 code		Y57.9	19900501	20991231	
45756619	Adverse effects in the therapeutic use of bacterial vaccines	Observation	ICD10	ICD10 Hierarchy		Y58	19900501	20991231	
45585751	Adverse effects in the therapeutic use of bcg vaccine	Observation	ICD10	ICD10 code		Y58.0	19900501	20991231	
45542359	Adverse effects in the therapeutic use of typhoid and paratyphoid vaccine	Observation	ICD10	ICD10 code		Y58.1	19900501	20991231	
45756620	Adverse effects in the therapeutic use of cholera vaccine	Observation	ICD10	ICD10 code		Y58.2	19900501	20991231	
45590657	Adverse effects in the therapeutic use of plague vaccine	Observation	ICD10	ICD10 code		Y58.3	19900501	20991231	
45605050	Adverse effects in the therapeutic use of tetanus vaccine	Observation	ICD10	ICD10 code		Y58.4	19900501	20991231	
45571271	Adverse effects in the therapeutic use of other and unspecified bacterial vaccines	Observation	ICD10	ICD10 code		Y58.9	19900501	20991231	
45756621	Adverse effects in the therapeutic use of other and unspecified vaccines and biological substances	Observation	ICD10	ICD10 Hierarchy		Y59	19900501	20991231	
45542360	Adverse effects in the therapeutic use of viral vaccines	Observation	ICD10	ICD10 code		Y59.0	19900501	20991231	
45571272	Adverse effects in the therapeutic use of rickettsial vaccines	Observation	ICD10	ICD10 code		Y59.1	19900501	20991231	
45537582	Adverse effects in the therapeutic use of protozoal vaccines	Observation	ICD10	ICD10 code		Y59.2	19900501	20991231	
45542361	Adverse effects in the therapeutic use of immunoglobulin	Observation	ICD10	ICD10 code		Y59.3	19900501	20991231	
45609877	Adverse effects in the therapeutic use of other specified vaccines and biological substances	Observation	ICD10	ICD10 code		Y59.8	19900501	20991231	
45605051	Adverse effects in the therapeutic use of vaccine or biological substance, unspecified	Observation	ICD10	ICD10 code		Y59.9	19900501	20991231	
45756642	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care	Observation	ICD10	ICD10 Hierarchy		Y60	19900501	20991231	
45590658	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during surgical operation	Observation	ICD10	ICD10 code		Y60.0	19900501	20991231	
45600276	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during infusion or transfusion	Observation	ICD10	ICD10 code		Y60.1	19900501	20991231	
45537583	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during kidney dialysis or other perfusion	Condition	ICD10	ICD10 code		Y60.2	19900501	20991231	
45571273	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during injection or immunization	Observation	ICD10	ICD10 code		Y60.3	19900501	20991231	
45566364	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during endoscopic examination	Observation	ICD10	ICD10 code		Y60.4	19900501	20991231	
45552025	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during heart catheterization	Observation	ICD10	ICD10 code		Y60.5	19900501	20991231	
45552026	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during aspiration, puncture and other catheterization	Observation	ICD10	ICD10 code		Y60.6	19900501	20991231	
45585753	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during administration of enema	Observation	ICD10	ICD10 code		Y60.7	19900501	20991231	
45609878	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during other surgical and medical care	Observation	ICD10	ICD10 code		Y60.8	19900501	20991231	
45609879	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during unspecified surgical and medical care	Observation	ICD10	ICD10 code		Y60.9	19900501	20991231	
45561576	Foreign object accidentally left in body during surgical and medical care	Observation	ICD10	ICD10 Hierarchy		Y61	19900501	20991231	
45566365	Foreign object accidentally left in body during surgical and medical care during surgical operation	Observation	ICD10	ICD10 code		Y61.0	19900501	20991231	
45576098	Foreign object accidentally left in body during surgical and medical care during infusion or transfusion	Observation	ICD10	ICD10 code		Y61.1	19900501	20991231	
45756643	Foreign object accidentally left in body during surgical and medical care during kidney dialysis or other perfusion	Observation	ICD10	ICD10 code		Y61.2	19900501	20991231	
45552027	Foreign object accidentally left in body during surgical and medical care during injection or immunization	Observation	ICD10	ICD10 code		Y61.3	19900501	20991231	
45590659	Foreign object accidentally left in body during surgical and medical care during other surgical and medical care	Observation	ICD10	ICD10 code		Y61.8	19900501	20991231	
45590660	Foreign object accidentally left in body during surgical and medical care during unspecified surgical and medical care	Observation	ICD10	ICD10 code		Y61.9	19900501	20991231	
45552028	Failure of sterile precautions during surgical and medical care	Observation	ICD10	ICD10 Hierarchy		Y62	19900501	20991231	
45600277	Failure of sterile precautions during surgical and medical care during surgical operation	Observation	ICD10	ICD10 code		Y62.0	19900501	20991231	
45605053	Failure of sterile precautions during surgical and medical care during infusion or transfusion	Observation	ICD10	ICD10 code		Y62.1	19900501	20991231	
45547245	Failure of sterile precautions during surgical and medical care during kidney dialysis or other perfusion	Observation	ICD10	ICD10 code		Y62.2	19900501	20991231	
45542363	Failure of sterile precautions during surgical and medical care during injection or immunization	Observation	ICD10	ICD10 code		Y62.3	19900501	20991231	
45547246	Failure of sterile precautions during surgical and medical care during endoscopic examination	Observation	ICD10	ICD10 code		Y62.4	19900501	20991231	
45600278	Failure of sterile precautions during surgical and medical care during heart catheterization	Observation	ICD10	ICD10 code		Y62.5	19900501	20991231	
45537584	Failure of sterile precautions during surgical and medical care during aspiration, puncture and other catheterization	Observation	ICD10	ICD10 code		Y62.6	19900501	20991231	
45542364	Failure of sterile precautions during surgical and medical care during other surgical and medical care	Observation	ICD10	ICD10 code		Y62.8	19900501	20991231	
45552029	Failure of sterile precautions during surgical and medical care during unspecified surgical and medical care	Observation	ICD10	ICD10 code		Y62.9	19900501	20991231	
45595440	Failure in dosage during surgical and medical care	Observation	ICD10	ICD10 Hierarchy		Y63	19900501	20991231	
45556771	Excessive amount of blood or other fluid given during transfusion or infusion	Observation	ICD10	ICD10 code		Y63.0	19900501	20991231	
45561577	Overdose of radiation given during therapy	Observation	ICD10	ICD10 code		Y63.2	19900501	20991231	
45590661	Inadvertent exposure of patient to radiation during medical care	Observation	ICD10	ICD10 code		Y63.3	19900501	20991231	
45580973	Failure in dosage in electroshock or insulin-shock therapy	Observation	ICD10	ICD10 code		Y63.4	19900501	20991231	
45571275	Inappropriate temperature in local application and packing	Observation	ICD10	ICD10 code		Y63.5	19900501	20991231	
45571276	Nonadministration of necessary drug, medicament or biological substance	Observation	ICD10	ICD10 code		Y63.6	19900501	20991231	
45605054	Failure in dosage during other surgical and medical care	Observation	ICD10	ICD10 code		Y63.8	19900501	20991231	
45600279	Failure in dosage during unspecified surgical and medical care	Observation	ICD10	ICD10 code		Y63.9	19900501	20991231	
45556772	Mismatched blood used in transfusion	Observation	ICD10	ICD10 code		Y65.0	19900501	20991231	
45552031	Wrong fluid used in infusion	Observation	ICD10	ICD10 code		Y65.1	19900501	20991231	
45605055	Failure in suture or ligature during surgical operation	Observation	ICD10	ICD10 code		Y65.2	19900501	20991231	
45609880	Endotracheal tube wrongly placed during anaesthetic procedure	Observation	ICD10	ICD10 code		Y65.3	19900501	20991231	
45595441	Failure to introduce or to remove other tube or instrument	Observation	ICD10	ICD10 code		Y65.4	19900501	20991231	
45585754	Performance of inappropriate operation	Observation	ICD10	ICD10 code		Y65.5	19900501	20991231	
45600280	Other specified misadventures during surgical and medical care	Observation	ICD10	ICD10 code		Y65.8	19900501	20991231	
45585755	Nonadministration of surgical and medical care	Observation	ICD10	ICD10 Hierarchy		Y66	19900501	20991231	
45605058	Unspecified misadventure during surgical and medical care	Observation	ICD10	ICD10 Hierarchy		Y69	19900501	20991231	
45756681	Anaesthesiology devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y70	19900501	20991231	
45571277	Anaesthesiology devices associated with adverse incidents, Diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y70.0	19900501	20991231	
45585756	Anaesthesiology devices associated with adverse incidents, Therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y70.1	19900501	20991231	
45571278	Anaesthesiology devices associated with adverse incidents, Prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y70.2	19900501	20991231	
45537586	Anaesthesiology devices associated with adverse incidents, Surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y70.3	19900501	20991231	
45595442	Anaesthesiology devices associated with adverse incidents, Miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y70.8	19900501	20991231	
45756682	Cardiovascular devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y71	19900501	20991231	
45552032	Cardiovascular devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y71.0	19900501	20991231	
45590662	Cardiovascular devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y71.1	19900501	20991231	
45580976	Cardiovascular devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y71.2	19900501	20991231	
45561578	Otorhinolaryngological devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y72.1	19900501	20991231	
45595443	Otorhinolaryngological devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y72.2	19900501	20991231	
45605059	Otorhinolaryngological devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y72.3	19900501	20991231	
45590663	Otorhinolaryngological devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y72.8	19900501	20991231	
45756684	Gastroenterology and urology devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y73	19900501	20991231	
45590664	Gastroenterology and urology devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y73.0	19900501	20991231	
45547249	Gastroenterology and urology devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y73.1	19900501	20991231	
45585757	Gastroenterology and urology devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y73.2	19900501	20991231	
45542365	Gastroenterology and urology devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y73.3	19900501	20991231	
45609881	Gastroenterology and urology devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y73.8	19900501	20991231	
45756685	General hospital and personal-use devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y74	19900501	20991231	
45609882	General hospital and personal-use devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y74.0	19900501	20991231	
45556774	General hospital and personal-use devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y74.8	19900501	20991231	
45756686	Neurological devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y75	19900501	20991231	
45561580	Neurological devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y75.0	19900501	20991231	
45580977	Neurological devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y75.1	19900501	20991231	
45542367	Neurological devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y75.2	19900501	20991231	
45556775	Neurological devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y75.3	19900501	20991231	
45605060	Neurological devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y75.8	19900501	20991231	
45756687	Obstetric and gynaecological devices associated with adverse incidents	Condition	ICD10	ICD10 Hierarchy		Y76	19900501	20991231	
45566368	Obstetric and gynaecological devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y76.0	19900501	20991231	
45552033	Obstetric and gynaecological devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y76.1	19900501	20991231	
45609883	Obstetric and gynaecological devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y76.2	19900501	20991231	
45571282	Obstetric and gynaecological devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y76.3	19900501	20991231	
45571283	Obstetric and gynaecological devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y76.8	19900501	20991231	
45756716	Ophthalmic devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y77	19900501	20991231	
45590665	Ophthalmic devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y77.3	19900501	20991231	
45609884	Ophthalmic devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y77.8	19900501	20991231	
45756717	Radiological devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y78	19900501	20991231	
45609885	Radiological devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y78.0	19900501	20991231	
45600281	Radiological devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y78.1	19900501	20991231	
45542369	Radiological devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y78.2	19900501	20991231	
45585758	Radiological devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y78.3	19900501	20991231	
45609886	Radiological devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y78.8	19900501	20991231	
45756718	Orthopaedic devices associated with adverse incidents	Condition	ICD10	ICD10 Hierarchy		Y79	19900501	20991231	
45580979	Orthopaedic devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y79.0	19900501	20991231	
45585759	Orthopaedic devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y79.1	19900501	20991231	
45566369	Orthopaedic devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y79.2	19900501	20991231	
45561581	Orthopaedic devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y79.3	19900501	20991231	
45580980	Orthopaedic devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y79.8	19900501	20991231	
45756719	Physical medicine devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y80	19900501	20991231	
45542370	Physical medicine devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y80.0	19900501	20991231	
45756720	General- and plastic-surgery devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y81	19900501	20991231	
45547250	General- and plastic-surgery devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y81.0	19900501	20991231	
45595444	General- and plastic-surgery devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y81.1	19900501	20991231	
45595445	General- and plastic-surgery devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y81.2	19900501	20991231	
45566370	General- and plastic-surgery devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y81.3	19900501	20991231	
45595446	General- and plastic-surgery devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y81.8	19900501	20991231	
45756721	Other and unspecified medical devices associated with adverse incidents	Observation	ICD10	ICD10 Hierarchy		Y82	19900501	20991231	
45552035	Other and unspecified medical devices associated with adverse incidents, diagnostic and monitoring devices	Observation	ICD10	ICD10 code		Y82.0	19900501	20991231	
45605061	Other and unspecified medical devices associated with adverse incidents, therapeutic (nonsurgical) and rehabilitative devices	Observation	ICD10	ICD10 code		Y82.1	19900501	20991231	
45595447	Other and unspecified medical devices associated with adverse incidents, prosthetic and other implants, materials and accessory devices	Observation	ICD10	ICD10 code		Y82.2	19900501	20991231	
45609887	Other and unspecified medical devices associated with adverse incidents, surgical instruments, materials and devices (including sutures)	Observation	ICD10	ICD10 code		Y82.3	19900501	20991231	
45561583	Other and unspecified medical devices associated with adverse incidents, miscellaneous devices, not elsewhere classified	Observation	ICD10	ICD10 code		Y82.8	19900501	20991231	
45552036	Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 Hierarchy		Y83	19900501	20991231	
45556776	Surgical operation with transplant of whole organ as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y83.0	19900501	20991231	
45566371	Surgical operation with anastomosis, bypass or graft as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y83.2	19900501	20991231	
45556777	Surgical operation with formation of external stoma as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y83.3	19900501	20991231	
45605062	Other reconstructive surgery as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y83.4	19900501	20991231	
45600283	Amputation of limb(s) as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y83.5	19900501	20991231	
45590666	Removal of other organ (partial) (total) as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y83.6	19900501	20991231	
45585761	Other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y83.8	19900501	20991231	
45547252	Surgical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y83.9	19900501	20991231	
45605063	Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 Hierarchy		Y84	19900501	20991231	
45585762	Cardiac catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.0	19900501	20991231	
45547253	Kidney dialysis as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.1	19900501	20991231	
45571285	Radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.2	19900501	20991231	
45590667	Shock therapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.3	19900501	20991231	
45595448	Aspiration of fluid as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.4	19900501	20991231	
45576101	Insertion of gastric or duodenal sound as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.5	19900501	20991231	
45600284	Urinary catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.6	19900501	20991231	
45561584	Blood-sampling as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.7	19900501	20991231	
45576102	Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.8	19900501	20991231	
45537587	Medical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y84.9	19900501	20991231	
45585763	Sequelae of motor-vehicle accident	Condition	ICD10	ICD10 code		Y85.0	19900501	20991231	
45566372	Sequelae of other and unspecified transport accidents	Condition	ICD10	ICD10 code		Y85.9	19900501	20991231	
45547254	Sequelae of other accidents	Condition	ICD10	ICD10 Hierarchy		Y86	19900501	20991231	
45755973	Sequelae of intentional self-harm, assault and events of undetermined intent	Condition	ICD10	ICD10 Hierarchy		Y87	19900501	20991231	
45571286	Sequelae of intentional self-harm	Condition	ICD10	ICD10 code		Y87.0	19900501	20991231	
45556778	Sequelae of assault	Condition	ICD10	ICD10 code		Y87.1	19900501	20991231	
45605064	Sequelae of events of undetermined intent	Condition	ICD10	ICD10 code		Y87.2	19900501	20991231	
45755974	Sequelae with surgical and medical care as external cause	Condition	ICD10	ICD10 Hierarchy		Y88	19900501	20991231	
45595449	Sequelae of adverse effects caused by drugs, medicaments and biological substances in therapeutic use	Condition	ICD10	ICD10 code		Y88.0	19900501	20991231	
45537588	Sequelae of misadventures to patients during surgical and medical procedures	Condition	ICD10	ICD10 code		Y88.1	19900501	20991231	
45585764	Sequelae of adverse incidents associated with medical devices in diagnostic and therapeutic use	Condition	ICD10	ICD10 code		Y88.2	19900501	20991231	
45556779	Sequelae of surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	Condition	ICD10	ICD10 code		Y88.3	19900501	20991231	
45755975	Sequelae of other external causes	Condition	ICD10	ICD10 Hierarchy		Y89	19900501	20991231	
45585765	Sequelae of legal intervention	Condition	ICD10	ICD10 code		Y89.0	19900501	20991231	
45561585	Sequelae of war operations	Condition	ICD10	ICD10 code		Y89.1	19900501	20991231	
45590668	Sequelae of unspecified external cause	Condition	ICD10	ICD10 code		Y89.9	19900501	20991231	
45755976	Evidence of alcohol involvement determined by blood alcohol level	Measurement	ICD10	ICD10 Hierarchy		Y90	19900501	20991231	
45590669	Blood alcohol level of less than 20 mg/100 ml	Measurement	ICD10	ICD10 code		Y90.0	19900501	20991231	
45537589	Blood alcohol level of 60-79 mg/100 ml	Measurement	ICD10	ICD10 code		Y90.3	19900501	20991231	
45580981	Blood alcohol level of 80-99 mg/100 ml	Measurement	ICD10	ICD10 code		Y90.4	19900501	20991231	
45605065	Blood alcohol level of 100-119 mg/100 ml	Measurement	ICD10	ICD10 code		Y90.5	19900501	20991231	
45537590	Blood alcohol level of 120-199 mg/100 ml	Measurement	ICD10	ICD10 code		Y90.6	19900501	20991231	
45571287	Blood alcohol level of 200-239 mg/100 ml	Measurement	ICD10	ICD10 code		Y90.7	19900501	20991231	
45571288	Severe alcohol intoxication	Condition	ICD10	ICD10 code		Y91.2	19900501	20991231	
45585766	Alcohol involvement, not otherwise specified	Condition	ICD10	ICD10 code		Y91.9	19900501	20991231	
45595474	Nosocomial condition	Condition	ICD10	ICD10 Hierarchy		Y95	19900501	20991231	
45537611	Environmental-pollution-related condition	Observation	ICD10	ICD10 Hierarchy		Y97	19900501	20991231	
45576119	Lifestyle-related condition	Observation	ICD10	ICD10 Hierarchy		Y98	19900501	20991231	
45595476	General examination and investigation of persons without complaint and reported diagnosis	Procedure	ICD10	ICD10 Hierarchy		Z00	19900501	20991231	
45585791	General medical examination	Procedure	ICD10	ICD10 code		Z00.0	19900501	20991231	
45561606	Routine child health examination	Procedure	ICD10	ICD10 code		Z00.1	19900501	20991231	
45595477	Examination for period of rapid growth in childhood	Procedure	ICD10	ICD10 code		Z00.2	19900501	20991231	
45580999	Examination for adolescent development state	Procedure	ICD10	ICD10 code		Z00.3	19900501	20991231	
45605094	General psychiatric examination, not elsewhere classified	Procedure	ICD10	ICD10 code		Z00.4	19900501	20991231	
45581000	Examination of potential donor of organ and tissue	Procedure	ICD10	ICD10 code		Z00.5	19900501	20991231	
45595478	Examination for normal comparison and control in clinical research programme	Procedure	ICD10	ICD10 code		Z00.6	19900501	20991231	
45581001	Other general examinations	Procedure	ICD10	ICD10 code		Z00.8	19900501	20991231	
45755978	Other special examinations and investigations of persons without complaint or reported diagnosis	Procedure	ICD10	ICD10 Hierarchy		Z01	19900501	20991231	
45566391	Examination of eyes and vision	Procedure	ICD10	ICD10 code		Z01.0	19900501	20991231	
45547279	Examination of ears and hearing	Procedure	ICD10	ICD10 code		Z01.1	19900501	20991231	
45581002	Dental examination	Observation	ICD10	ICD10 code		Z01.2	19900501	20991231	
45585794	Examination of blood pressure	Measurement	ICD10	ICD10 code		Z01.3	19900501	20991231	
45542395	Gynaecological examination (general)(routine)	Procedure	ICD10	ICD10 code		Z01.4	19900501	20991231	
45590690	Diagnostic skin and sensitization tests	Measurement	ICD10	ICD10 code		Z01.5	19900501	20991231	
45605096	Radiological examination, not elsewhere classified	Procedure	ICD10	ICD10 code		Z01.6	19900501	20991231	
45556809	Laboratory examination	Measurement	ICD10	ICD10 code		Z01.7	19900501	20991231	
45581003	Other specified special examinations	Procedure	ICD10	ICD10 code		Z01.8	19900501	20991231	
45576123	Special examination, unspecified	Procedure	ICD10	ICD10 code		Z01.9	19900501	20991231	
45566394	Examination and encounter for administrative purposes	Procedure	ICD10	ICD10 Hierarchy		Z02	19900501	20991231	
45547282	Examination for admission to educational institution	Procedure	ICD10	ICD10 code		Z02.0	19900501	20991231	
45605097	Pre-employment examination	Measurement	ICD10	ICD10 code		Z02.1	19900501	20991231	
45576124	Examination for admission to residential institutions	Procedure	ICD10	ICD10 code		Z02.2	19900501	20991231	
45576125	Examination for recruitment to armed forces	Procedure	ICD10	ICD10 code		Z02.3	19900501	20991231	
45552056	Examination for driving licence	Procedure	ICD10	ICD10 code		Z02.4	19900501	20991231	
45552059	Observation for suspected tuberculosis	Procedure	ICD10	ICD10 code		Z03.0	19900501	20991231	
45537614	Observation for suspected malignant neoplasm	Procedure	ICD10	ICD10 code		Z03.1	19900501	20991231	
45552060	Observation for suspected mental and behavioural disorders	Procedure	ICD10	ICD10 code		Z03.2	19900501	20991231	
45609903	Observation for suspected nervous system disorder	Procedure	ICD10	ICD10 code		Z03.3	19900501	20991231	
45576126	Observation for suspected myocardial infarction	Procedure	ICD10	ICD10 code		Z03.4	19900501	20991231	
45590692	Observation for other suspected cardiovascular diseases	Procedure	ICD10	ICD10 code		Z03.5	19900501	20991231	
45600301	Observation for suspected toxic effect from ingested substance	Procedure	ICD10	ICD10 code		Z03.6	19900501	20991231	
